sender_id,receiver_id,amount,timestamp,fraud_label
U092,U101,391.63,1737225101,0
U113,U106,126.47,1737225636,0
U105,U116,106.12,1737225695,0
U103,U113,122.03,1737226460,0
U105,U097,332.57,1737227261,0
U119,U103,743.8,1737227997,0
U110,U116,763.4,1737228338,0
U116,U106,486.63,1737228643,0
U103,U110,67.85,1737229822,0
U108,U100,806.55,1737230889,0
U091,U109,881.0,1737231003,0
U107,U117,684.91,1737231539,0
U097,U110,501.53,1737232732,0
U106,U108,364.07,1737234998,0
U114,U119,845.54,1737235492,0
U109,U113,691.26,1737235604,0
U105,U112,261.25,1737238410,0
U117,U103,717.65,1737238440,0
U120,U109,660.17,1737239363,0
U118,U107,442.5,1737240144,0
U103,U092,530.44,1737240627,0
U108,U102,689.27,1737241781,0
U099,U115,452.01,1737242570,0
U099,U118,42.59,1737246721,0
U115,U108,729.72,1737246855,0
U107,U095,665.96,1737247976,0
U096,U117,350.88,1737248383,0
U094,U098,721.18,1737251658,0
U119,U100,767.5,1737255294,0
U120,U108,141.27,1737257833,0
U092,U112,703.08,1737258977,0
U101,U098,441.17,1737259716,0
U097,U112,862.46,1737261545,0
U106,U097,863.31,1737262739,0
U107,U105,697.39,1737262927,0
U106,U112,211.53,1737264899,0
U108,U117,660.63,1737265042,0
U120,U114,867.43,1737265482,0
U091,U115,329.92,1737266938,0
U113,U094,589.29,1737266942,0
U094,U093,322.01,1737267100,0
U108,U100,233.39,1737267617,0
U117,U091,690.31,1737267814,0
U108,U100,592.04,1737268792,0
U117,U094,485.57,1737269324,0
U107,U120,803.51,1737271121,0
U117,U109,103.43,1737272706,0
U093,U117,626.46,1737273378,0
U117,U096,509.11,1737273803,0
U098,U119,815.99,1737275435,0
U110,U120,483.33,1737275574,0
U098,U092,126.17,1737276184,0
U092,U093,157.85,1737276904,0
U110,U094,838.47,1737277429,0
U095,U094,378.76,1737278489,0
U109,U093,78.95,1737279916,0
U118,U108,154.37,1737280765,0
U113,U106,312.66,1737281036,0
U092,U115,788.23,1737282021,0
U105,U098,225.02,1737282109,0
U105,U109,334.4,1737282474,0
U109,U091,264.94,1737283854,0
U098,U116,594.84,1737284535,0
U093,U113,588.26,1737284839,0
U112,U105,855.99,1737287121,0
U105,U119,828.72,1737288558,0
U094,U110,621.9,1737289134,0
U104,U102,893.86,1737289864,0
U102,U109,288.2,1737290879,0
U114,U096,469.18,1737291046,0
U120,U110,313.94,1737292610,0
U094,U097,893.85,1737292637,0
U116,U100,662.02,1737293395,0
U110,U119,589.3,1737295896,0
U106,U108,393.28,1737296930,0
U111,U097,699.58,1737298805,0
U100,U104,783.18,1737299211,0
U100,U106,558.25,1737301303,0
U113,U094,204.07,1737305215,0
U105,U096,812.86,1737306283,0
U118,U116,110.41,1737306712,0
U096,U114,421.76,1737306812,0
U105,U095,481.39,1737309346,0
U119,U117,602.66,1737312961,0
U102,U105,643.67,1737313024,0
U120,U119,99.36,1737313350,0
U106,U114,524.11,1737314090,0
U104,U112,844.13,1737314301,0
U092,U097,418.06,1737316543,0
U112,U097,656.55,1737317743,0
U100,U114,828.17,1737318365,0
U105,U107,796.01,1737319982,0
U091,U094,852.9,1737322099,0
U094,U092,752.75,1737322110,0
U115,U096,468.51,1737324532,0
U114,U092,646.97,1737325569,0
U098,U103,854.84,1737325625,0
U101,U108,752.33,1737329149,0
U095,U112,300.43,1737329448,0
U100,U106,890.63,1737332022,0
U112,U102,650.2,1737333778,0
U107,U102,150.37,1737334120,0
U109,U102,441.97,1737334210,0
U116,U106,62.6,1737334833,0
U117,U108,273.17,1737336929,0
U114,U120,560.42,1737337349,0
U107,U114,351.13,1737337493,0
U119,U092,47.97,1737338487,0
U117,U112,248.29,1737339695,0
U106,U099,871.68,1737341243,0
U109,U098,660.4,1737342567,0
U093,U108,591.25,1737344739,0
U110,U115,764.64,1737345241,0
U115,U098,625.09,1737345789,0
U118,U113,581.16,1737346076,0
U092,U093,281.97,1737346235,0
U114,U104,107.88,1737347529,0
U106,U095,431.28,1737348390,0
U111,U117,636.25,1737349527,0
U097,U105,471.56,1737349895,0
U113,U105,224.53,1737349999,0
U113,U099,158.05,1737350996,0
U109,U095,187.23,1737353303,0
U110,U112,66.05,1737354007,0
U113,U114,837.5,1737356769,0
U112,U120,496.7,1737356833,0
U115,U111,881.37,1737358913,0
U107,U102,382.31,1737359878,0
U093,U103,834.65,1737361559,0
U103,U093,627.15,1737363084,0
U097,U109,319.54,1737363198,0
U109,U092,520.57,1737365962,0
U117,U091,356.79,1737366234,0
U091,U096,769.86,1737367356,0
U111,U093,426.98,1737367886,0
U112,U116,786.18,1737368053,0
U106,U098,732.03,1737369166,0
U105,U100,177.36,1737369450,0
U103,U100,430.05,1737370115,0
U115,U100,646.21,1737370542,0
U101,U105,170.23,1737370610,0
U096,U097,317.49,1737375547,0
U100,U092,287.36,1737376807,0
U100,U104,899.65,1737378047,0
U106,U096,490.84,1737378653,0
U099,U102,299.67,1737379099,0
U094,U105,541.98,1737379739,0
U104,U095,798.91,1737380311,0
U116,U094,324.39,1737381258,0
U101,U119,657.79,1737382066,0
U120,U106,790.62,1737382495,0
U111,U109,239.71,1737383242,0
U099,U104,242.55,1737387192,0
U096,U066,2045.34,1737389602,1
U095,U035,1068.02,1737389603,1
U097,U035,915.2,1737389604,1
U096,U035,1604.84,1737389675,1
U095,U115,1776.01,1737389686,1
U097,U116,913.62,1737389690,1
U096,U065,1158.89,1737389751,1
U095,U066,1277.4,1737389754,1
U097,U065,1527.61,1737389758,1
U095,U036,1232.36,1737389827,1
U097,U036,1346.24,1737389833,1
U096,U066,1507.93,1737389845,1
U097,U116,1963.7,1737389900,1
U096,U116,1501.26,1737389913,1
U095,U036,1564.08,1737389919,1
U095,U116,1629.11,1737389975,1
U096,U066,1742.17,1737389977,1
U097,U065,1868.53,1737389983,1
U095,U116,1950.99,1737390056,1
U097,U115,976.65,1737390068,1
U096,U116,1543.88,1737390069,1
U095,U115,1628.31,1737390131,1
U096,U036,1232.96,1737390134,1
U097,U116,992.48,1737390139,1
U096,U035,1513.57,1737390206,1
U097,U115,1332.15,1737390215,1
U095,U116,1370.1,1737390220,1
U097,U115,1100.26,1737390280,1
U095,U035,1840.56,1737390282,1
U096,U036,1543.67,1737390287,1
U095,U066,1363.06,1737390357,1
U097,U065,1827.99,1737390368,1
U096,U115,1661.15,1737390370,1
U095,U066,1665.7,1737390427,1
U097,U116,1767.33,1737390432,1
U096,U116,1671.79,1737390434,1
U095,U115,1966.47,1737390500,1
U097,U116,1510.59,1737390501,1
U096,U116,1424.98,1737390507,1
U095,U065,2020.71,1737390579,1
U096,U035,1193.38,1737390588,1
U097,U035,1193.46,1737390590,1
U097,U065,1359.58,1737390654,1
U095,U066,1932.98,1737390668,1
U096,U035,1444.05,1737390669,1
U097,U036,2017.39,1737390726,1
U095,U066,1338.49,1737390730,1
U096,U035,1271.15,1737390730,1
U108,U070,1897.92,1737589600,1
U070,U014,1882.84,1737589640,1
U108,U071,2285.84,1737589720,1
U071,U012,2203.96,1737589760,1
U107,U070,2565.21,1737589840,1
U070,U013,2550.71,1737589880,1
U108,U070,2639.24,1737589960,1
U070,U015,2605.12,1737590000,1
U108,U071,2263.71,1737590080,1
U071,U012,2173.79,1737590120,1
U107,U071,2487.49,1737590200,1
U071,U014,2409.11,1737590240,1
U108,U072,2797.34,1737590320,1
U072,U015,2761.42,1737590360,1
U107,U070,2718.88,1737590440,1
U070,U012,2612.4,1737590480,1
U108,U072,2741.19,1737590560,1
U072,U012,2631.68,1737590600,1
U108,U072,1724.74,1737590680,1
U072,U014,1687.73,1737590720,1
U107,U071,2753.42,1737590800,1
U071,U015,2737.01,1737590840,1
U107,U072,1711.63,1737590920,1
U072,U014,1698.36,1737590960,1
U108,U072,2150.15,1737591040,1
U072,U014,2120.43,1737591080,1
U107,U072,2364.66,1737591160,1
U072,U013,2302.71,1737591200,1
U107,U071,1884.13,1737591280,1
U071,U013,1825.97,1737591320,1
U108,U071,1981.67,1737591400,1
U071,U014,1921.26,1737591440,1
U107,U070,2535.92,1737591520,1
U070,U013,2486.38,1737591560,1
U107,U070,2139.48,1737591640,1
U070,U013,2077.42,1737591680,1
U111,U003,773.8,1737789644,0
U112,U017,459.94,1737789717,1
U109,U050,543.39,1737791308,0
U107,U105,1191.61,1737791636,0
U111,U112,628.4,1737794353,0
U108,U057,1028.37,1737795627,0
U107,U032,385.25,1737796278,0
U111,U119,427.49,1737796869,1
U110,U108,1192.39,1737800984,0
U112,U063,884.26,1737801016,1
U111,U019,806.8,1737801936,0
U108,U003,1197.45,1737802559,1
U108,U055,455.53,1737803671,0
U110,U098,1196.75,1737803979,1
U110,U046,990.16,1737804854,0
U110,U013,523.07,1737805404,0
U107,U058,577.48,1737806967,0
U109,U062,354.88,1737807935,0
U107,U066,344.06,1737809184,0
U112,U005,463.87,1737810454,1
U112,U013,602.9,1737810742,0
U107,U028,1052.33,1737811082,0
U107,U012,940.04,1737812913,0
U109,U102,317.58,1737814667,1
U108,U051,746.51,1737814682,1
U110,U109,1184.4,1737815055,0
U112,U091,1147.73,1737815525,1
U108,U017,478.32,1737815852,0
U109,U083,565.59,1737816600,1
U108,U022,1131.72,1737817987,1
U112,U021,959.12,1737818230,1
U108,U016,338.43,1737819811,0
U110,U008,1027.79,1737820512,1
U111,U070,578.15,1737821741,0
U109,U045,1121.41,1737822524,0
U111,U091,930.5,1737826801,1
U111,U008,319.72,1737828044,1
U110,U090,622.9,1737828368,0
U111,U012,350.55,1737829030,0
U107,U106,934.23,1737829138,0
U112,U072,924.2,1737829820,0
U109,U005,852.7,1737830034,0
U109,U018,677.31,1737831716,1
U108,U088,867.27,1737831850,0
U107,U012,441.85,1737834561,0
U112,U049,576.14,1737834721,0
U110,U069,1034.66,1737837903,0
U107,U111,706.98,1737838626,1
U107,U016,782.33,1737840084,0
U112,U074,652.44,1737840117,1
U109,U046,731.72,1737840812,0
U109,U032,867.68,1737842170,1
U111,U044,945.24,1737842187,0
U110,U031,833.27,1737842435,1
U111,U119,852.72,1737842451,0
U108,U075,827.51,1737842864,0
U112,U029,898.98,1737842976,0
U108,U016,310.76,1737844019,0
U109,U036,551.87,1737847496,0
U110,U077,497.12,1737848304,0
U051,U083,3104.88,1737989600,0
U053,U019,2729.87,1737990100,0
U050,U031,2754.9,1737990600,0
U052,U022,3217.9,1737991100,0
U050,U107,3334.35,1737991600,0
U052,U059,2218.23,1737992100,0
U051,U032,3309.08,1737992600,0
U052,U033,3459.23,1737993100,0
U050,U007,2817.5,1737993600,0
U053,U022,3615.28,1737994100,0
U053,U114,2805.94,1737994600,0
U053,U013,3526.09,1737995100,0
U051,U021,2922.06,1737995600,0
U050,U038,2232.12,1737996100,0
U052,U014,2318.72,1737996600,0
U051,U115,2800.73,1737997100,0
U050,U072,3706.93,1737997600,0
U050,U044,3150.45,1737998100,0
U053,U092,2249.59,1737998600,0
U051,U079,3623.61,1737999100,0
U051,U007,2362.01,1737999600,0
U051,U025,2854.85,1738000100,0
U052,U086,2650.44,1738000600,0
U051,U013,2279.42,1738001100,0
U053,U020,2287.21,1738001600,0
U050,U056,2340.21,1738002100,0
U053,U026,2355.18,1738002600,0
U051,U022,3221.11,1738003100,0
